udi,product_id,type,air_temperature,process_temperature,rotational_speed,torque,tool_wear,machine_failure,twf,hdf,pwf,osf,rnf,temp_difference,power_w,overstrain_index
7511,L54690,L,300.5,311.8,1524,38.9,214,1,1,0,0,0,0,11.300000000000011,6208.164074611862,8324.6
7512,L54691,L,300.4,311.8,1601,36.1,0,0,0,0,0,0,0,11.400000000000034,6052.393438871369,0.0
7513,M22372,M,300.5,311.8,1636,34.4,2,0,0,0,0,0,0,11.300000000000011,5893.460266526259,68.8
7514,L54693,L,300.4,311.8,2261,14.9,5,0,0,0,0,0,0,11.400000000000034,3527.893358250706,74.5
7515,L54694,L,300.4,311.8,1636,32.3,7,0,0,0,0,0,0,11.400000000000034,5533.685075837157,226.09999999999997
7516,M22375,M,300.4,311.9,1335,58.3,9,0,0,0,0,0,0,11.5,8150.390900840679,524.6999999999999
7517,M22376,M,300.3,311.7,1236,57.5,12,0,0,0,0,0,0,11.399999999999977,7442.4329963542195,690.0
7518,L54697,L,300.3,311.7,1445,47.3,15,0,0,0,0,0,0,11.399999999999977,7157.438182796065,709.5
7519,L54698,L,300.2,311.5,1500,40.8,17,0,0,0,0,0,0,11.300000000000011,6408.849013323177,693.5999999999999
7520,L54699,L,300.2,311.6,1999,21.0,19,0,0,0,0,0,0,11.400000000000034,4396.030600168197,399.0
7521,L54700,L,300.2,311.6,1529,35.5,21,0,0,0,0,0,0,11.400000000000034,5684.135948017572,745.5
7522,M22381,M,300.2,311.6,1467,40.7,23,0,0,0,0,0,0,11.400000000000034,6252.491946954014,936.1
7523,L54702,L,300.1,311.5,1334,54.0,26,0,0,0,0,0,0,11.399999999999977,7543.592279799811,1404.0
7524,M22383,M,300.1,311.5,1343,46.2,28,0,0,0,0,0,0,11.399999999999977,6497.504758007482,1293.6000000000001
7525,L54704,L,300.2,311.5,1639,31.1,31,0,0,0,0,0,0,11.300000000000011,5337.869605738905,964.1
7526,H36939,H,300.1,311.5,1383,49.1,33,0,0,0,0,0,0,11.399999999999977,7111.026387327032,1620.3
7527,L54706,L,300.1,311.4,1660,31.4,38,0,0,0,0,0,0,11.299999999999955,5458.412515857146,1193.2
7528,L54707,L,300.1,311.3,1470,45.2,40,0,0,0,0,0,0,11.199999999999989,6957.999409170673,1808.0
7529,M22388,M,300.1,311.3,1748,26.6,42,0,0,0,0,0,0,11.199999999999989,4869.133509847797,1117.2
7530,L54709,L,300.1,311.4,1467,35.7,45,0,0,0,0,0,0,11.299999999999955,5484.372543151309,1606.5000000000002
7531,M22390,M,300.1,311.4,1617,39.3,47,0,0,0,0,0,0,11.299999999999955,6654.741470319651,1847.1
7532,H36945,H,300.1,311.4,1377,56.7,50,0,0,0,0,0,0,11.299999999999955,8176.089128747045,2835.0
7533,M22392,M,300.0,311.3,1629,32.1,55,0,0,0,0,0,0,11.300000000000011,5475.890242986617,1765.5
7534,L54713,L,300.0,311.2,1504,37.9,58,0,0,0,0,0,0,11.199999999999989,5969.193593428798,2198.2
7535,L54714,L,300.0,311.2,1418,47.3,60,0,0,0,0,0,0,11.199999999999989,7023.700583532747,2838.0
7536,L54715,L,300.0,311.2,1629,31.7,62,0,0,0,0,0,0,11.199999999999989,5407.654850550646,1965.3999999999999
7537,L54716,L,300.1,311.3,2579,12.5,64,1,0,0,1,0,0,11.199999999999989,3375.903105670032,800.0
7538,L54717,L,300.1,311.3,1305,64.7,66,0,0,0,0,0,0,11.199999999999989,8841.855443895793,4270.2
7539,M22398,M,300.2,311.4,1450,38.5,68,0,0,0,0,0,0,11.199999999999989,5845.980329555006,2618.0
7540,L54719,L,300.2,311.3,1487,36.9,71,0,0,0,0,0,0,11.100000000000023,5746.0043793422665,2619.9
7541,M22400,M,300.2,311.3,1587,31.2,73,0,0,0,0,0,0,11.100000000000023,5185.1358428968815,2277.6
7542,M22401,M,300.3,311.5,1528,40.9,76,0,0,0,0,0,0,11.199999999999989,6544.482040154161,3108.4
7543,M22402,M,300.4,311.6,1401,49.9,79,0,0,0,0,0,0,11.200000000000045,7320.947608439902,3942.1
7544,L54723,L,300.3,311.5,1446,45.0,82,0,0,0,0,0,0,11.199999999999989,6814.114465636261,3690.0
7545,L54724,L,300.2,311.4,1425,44.2,84,0,0,0,0,0,0,11.199999999999989,6595.773776211771,3712.8
7546,L54725,L,300.2,311.4,1891,22.6,86,0,0,0,0,0,0,11.199999999999989,4475.366286646852,1943.6000000000001
7547,H36960,H,300.2,311.5,1454,42.8,88,0,0,0,0,0,0,11.300000000000011,6516.83602480257,3766.3999999999996
7548,L54727,L,300.1,311.4,1430,40.9,93,0,0,0,0,0,0,11.299999999999955,6124.74431768354,3803.7
7549,L54728,L,300.2,311.4,1495,43.6,95,0,0,0,0,0,0,11.199999999999989,6825.843078209663,4142.0
7550,L54729,L,300.3,311.4,1544,41.6,97,0,0,0,0,0,0,11.099999999999966,6726.191759237795,4035.2000000000003
7551,M22410,M,300.3,311.4,1554,34.3,99,0,0,0,0,0,0,11.099999999999966,5581.793331339129,3395.7
7552,M22411,M,300.2,311.3,1491,37.3,102,0,0,0,0,0,0,11.100000000000023,5823.915877151294,3804.6
7553,L54732,L,300.3,311.3,1525,40.7,105,0,0,0,0,0,0,11.0,6499.693400889483,4273.5
7554,L54733,L,300.3,311.3,1505,39.6,107,0,0,0,0,0,0,11.0,6241.087965621483,4237.2
7555,M22414,M,300.3,311.4,1371,50.2,109,0,0,0,0,0,0,11.099999999999966,7207.253370306487,5471.8
7556,L54735,L,300.3,311.3,1332,60.5,112,0,0,0,0,0,0,11.0,8438.946186072902,6776.0
7557,L54736,L,300.3,311.4,1471,37.0,114,0,0,0,0,0,0,11.099999999999966,5699.582111897722,4218.0
7558,M22417,M,300.4,311.5,1750,27.3,116,0,0,0,0,0,0,11.100000000000023,5002.986300841745,3166.8
7559,M22418,M,300.3,311.4,1386,48.1,119,0,0,0,0,0,0,11.099999999999966,6981.3100266603105,5723.900000000001
7560,M22419,M,300.4,311.4,1355,56.2,122,0,0,0,0,0,0,11.0,7974.514072117211,6856.400000000001
7561,M22420,M,300.3,311.3,1377,53.8,125,0,0,0,0,0,0,11.0,7757.911730627706,6725.0
7562,L54741,L,300.3,311.1,1388,49.4,128,0,0,0,0,0,0,10.800000000000011,7180.340393240735,6323.2
7563,M22422,M,300.3,311.1,1350,58.7,130,0,0,0,0,0,0,10.800000000000011,8298.516994457437,7631.0
7564,M22423,M,300.4,311.2,1831,23.4,133,0,0,0,0,0,0,10.800000000000011,4486.75979600387,3112.2
7565,M22424,M,300.3,311.2,1381,65.2,136,1,0,0,1,0,0,10.899999999999977,9429.092414680308,8867.2
7566,M22425,M,300.3,311.2,1783,25.6,139,0,0,0,0,0,0,10.899999999999977,4779.912278485846,3558.4
7567,L54746,L,300.3,311.0,1613,34.7,142,0,0,0,0,0,0,10.699999999999989,5861.279885777989,4927.400000000001
7568,M22427,M,300.2,311.0,2370,14.7,144,0,0,0,0,0,0,10.800000000000011,3648.3315486138267,2116.7999999999997
7569,L54748,L,300.2,311.0,1627,33.7,147,0,0,0,0,0,0,10.800000000000011,5741.773701235433,4953.900000000001
7570,L54749,L,300.2,311.0,1255,71.8,149,1,0,0,1,0,0,10.800000000000011,9436.192414077423,10698.199999999999
7571,H36984,H,300.2,311.0,1777,27.5,151,0,0,0,0,0,0,10.800000000000011,5117.3926333099735,4152.5
7572,L54751,L,300.3,311.1,1606,30.9,156,0,0,0,0,0,0,10.800000000000011,5196.7597357151635,4820.4
7573,L54752,L,300.3,311.1,1676,28.6,158,0,0,0,0,0,0,10.800000000000011,5019.594854003724,4518.8
7574,L54753,L,300.3,311.1,1605,37.1,160,0,0,0,0,0,0,10.800000000000011,6235.590178477701,5936.0
7575,L54754,L,300.4,311.1,1487,37.4,162,0,0,0,0,0,0,10.700000000000045,5823.863517273734,6058.8
7576,L54755,L,300.4,311.2,1471,46.5,164,0,0,0,0,0,0,10.800000000000011,7162.988329817407,7626.0
7577,M22436,M,300.3,311.1,1477,44.2,166,0,0,0,0,0,0,10.800000000000011,6836.461661378797,7337.200000000001
7578,L54757,L,300.4,311.2,1530,32.0,169,0,0,0,0,0,0,10.800000000000011,5127.079210658542,5408.0
7579,L54758,L,300.4,311.2,1673,28.9,171,0,0,0,0,0,0,10.800000000000011,5063.1687441090135,4941.9
7580,L54759,L,300.4,311.2,1436,56.8,173,0,0,0,0,0,0,10.800000000000011,8541.445882384025,9826.4
7581,L54760,L,300.4,311.3,1495,51.2,175,0,0,0,0,0,0,10.900000000000034,8015.668935879237,8960.0
7582,M22441,M,300.4,311.2,1366,56.1,177,0,0,0,0,0,0,10.800000000000011,8024.94710618284,9929.7
7583,H36996,H,300.4,311.2,1489,45.3,180,0,0,0,0,0,0,10.800000000000011,7063.525506404754,8153.999999999999
7584,L54763,L,300.3,311.1,1480,46.6,185,0,0,0,0,0,0,10.800000000000011,7222.312071092695,8621.0
7585,L54764,L,300.4,311.2,1472,37.3,187,0,0,0,0,0,0,10.800000000000011,5749.7009866979915,6975.099999999999
7586,L54765,L,300.4,311.1,1397,50.8,189,0,0,0,0,0,0,10.700000000000045,7431.709693429965,9601.199999999999
7587,L54766,L,300.4,311.1,1589,35.5,191,0,0,0,0,0,0,10.700000000000045,5907.189026422448,6780.5
7588,L54767,L,300.4,311.1,1405,54.1,193,0,0,0,0,0,0,10.700000000000045,7959.800946522899,10441.300000000001
7589,L54768,L,300.4,311.1,2013,20.1,195,0,0,0,0,0,0,10.700000000000045,4237.09742782309,3919.5000000000005
7590,L54769,L,300.4,311.0,1802,26.0,197,0,0,0,0,0,0,10.600000000000023,4906.329966866299,5122.0
7591,M22450,M,300.4,311.0,1433,46.1,199,0,0,0,0,0,0,10.600000000000023,6917.92315888638,9173.9
7592,M22451,M,300.5,311.1,1296,61.3,202,1,0,0,0,1,0,10.600000000000023,8319.440001530347,12382.599999999999
7593,M22452,M,300.5,311.2,1551,36.6,205,0,0,0,0,0,0,10.699999999999989,5944.584450975679,7503.0
7594,L54773,L,300.5,311.2,1270,67.5,208,1,0,0,0,1,0,10.699999999999989,8977.101007632833,14040.0
7595,L54774,L,300.6,311.3,1531,38.5,0,0,0,0,0,0,0,10.699999999999989,6172.548885895665,0.0
7596,H37009,H,300.5,311.2,1397,45.2,2,0,0,0,0,0,0,10.699999999999989,6612.466105177844,90.4
7597,L54776,L,300.5,311.1,1547,37.2,7,0,0,0,0,0,0,10.600000000000023,6026.454355528228,260.40000000000003
7598,L54777,L,300.5,311.0,2074,18.9,9,0,0,0,0,0,0,10.5,4104.867793033495,170.1
7599,L54778,L,300.5,311.1,1491,42.6,11,0,0,0,0,0,0,10.600000000000023,6651.442798033381,468.6
7600,L54779,L,300.5,311.0,1759,28.3,13,0,0,0,0,0,0,10.5,5212.9179939301275,367.90000000000003
7601,M22460,M,300.4,311.0,1595,35.4,15,0,0,0,0,0,0,10.600000000000023,5912.79153332135,531.0
7602,L54781,L,300.4,311.2,1351,62.0,18,0,0,0,0,0,0,10.800000000000011,8771.536128332942,1116.0
7603,L54782,L,300.4,311.2,1705,28.7,20,0,0,0,0,0,0,10.800000000000011,5124.304137147871,574.0
7604,L54783,L,300.4,311.2,1406,43.6,22,0,0,0,0,0,0,10.800000000000011,6419.488540443335,959.2
7605,L54784,L,300.4,311.3,1639,34.6,24,0,0,0,0,0,0,10.900000000000034,5938.594480982833,830.4000000000001
7606,H37019,H,300.4,311.3,2026,20.3,26,0,0,0,0,0,0,10.900000000000034,4306.893144610343,527.8000000000001
7607,M22466,M,300.4,311.3,1350,56.5,31,0,0,0,0,0,0,10.900000000000034,7987.499321752049,1751.5
7608,M22467,M,300.5,311.3,1468,41.1,34,0,0,0,0,0,0,10.800000000000011,6318.245481193649,1397.4
7609,L54788,L,300.5,311.4,1642,27.1,37,0,0,0,0,0,0,10.899999999999977,4659.840607265644,1002.7
7610,L54789,L,300.5,311.3,1490,41.8,39,0,0,0,0,0,0,10.800000000000011,6522.155788362649,1630.1999999999998
7611,M22470,M,300.5,311.3,1507,43.4,41,0,0,0,0,0,0,10.800000000000011,6849.069919895203,1779.3999999999999
7612,L54791,L,300.5,311.4,1611,32.7,44,0,0,0,0,0,0,10.899999999999977,5516.605283777141,1438.8000000000002
7613,M22472,M,300.5,311.4,1743,27.6,46,0,0,0,0,0,0,10.899999999999977,5037.732315590449,1269.6000000000001
7614,L54793,L,300.5,311.3,1475,46.3,49,0,0,0,0,0,0,10.800000000000011,7151.573876509365,2268.7
7615,L54794,L,300.5,311.4,1432,47.5,51,0,0,0,0,0,0,10.899999999999977,7123.037743239257,2422.5
7616,L54795,L,300.5,311.4,1442,47.0,53,0,0,0,0,0,0,10.899999999999977,7097.276683479821,2491.0
7617,M22476,M,300.6,311.4,1468,40.4,55,0,0,0,0,0,0,10.799999999999955,6210.635460832686,2222.0
7618,L54797,L,300.5,311.4,1556,45.3,58,0,0,0,0,0,0,10.899999999999977,7381.360435168433,2627.3999999999996
7619,M22478,M,300.5,311.4,1312,51.4,60,0,0,0,0,0,0,10.899999999999977,7061.965182053472,3084.0
7620,L54799,L,300.6,311.5,1459,47.0,63,0,0,0,0,0,0,10.899999999999977,7180.947767820429,2961.0
7621,L54800,L,300.5,311.5,1651,36.9,65,0,0,0,0,0,0,11.0,6379.7264494244,2398.5
7622,L54801,L,300.5,311.5,1490,38.4,67,0,0,0,0,0,0,11.0,5991.645508926453,2572.7999999999997
7623,M22482,M,300.6,311.6,1473,31.5,69,0,0,0,0,0,0,11.0,4858.944277674654,2173.5
7624,L54803,L,300.6,311.7,1734,29.9,72,0,0,0,0,0,0,11.099999999999966,5429.363255786951,2152.7999999999997
7625,L54804,L,300.6,311.7,1507,45.5,74,0,0,0,0,0,0,11.099999999999966,7180.476528922391,3367.0
7626,L54805,L,300.6,311.7,1556,34.9,76,0,0,0,0,0,0,11.099999999999966,5686.743469920051,2652.4
7627,H37040,H,300.5,311.6,1351,53.5,78,0,0,0,0,0,0,11.100000000000023,7568.986820416329,4173.0
7628,L54807,L,300.5,311.7,1445,44.8,83,0,0,0,0,0,0,11.199999999999989,6779.138067426294,3718.3999999999996
7629,L54808,L,300.5,311.7,1619,32.7,85,0,0,0,0,0,0,11.199999999999989,5543.999971716444,2779.5000000000005
7630,M22489,M,300.5,311.7,1269,64.0,87,0,0,0,0,0,0,11.199999999999989,8504.919631798288,5568.0
7631,L54810,L,300.5,311.6,1534,37.7,90,0,0,0,0,0,0,11.100000000000023,6056.13193412914,3393.0000000000005
7632,L54811,L,300.5,311.6,1444,49.3,92,0,0,0,0,0,0,11.100000000000023,7454.915591164483,4535.599999999999
7633,L54812,L,300.5,311.6,1744,26.8,94,0,0,0,0,0,0,11.100000000000023,4894.517578488802,2519.2000000000003
7634,L54813,L,300.4,311.5,1441,44.6,96,0,0,0,0,0,0,11.100000000000023,6730.192053883366,4281.6
7635,M22494,M,300.3,311.3,1506,40.7,98,0,0,0,0,0,0,11.0,6418.71361425545,3988.6000000000004
7636,L54815,L,300.3,311.4,1526,38.5,101,0,0,0,0,0,0,11.099999999999966,6152.390333035131,3888.5
7637,L54816,L,300.4,311.5,1704,29.7,103,0,0,0,0,0,0,11.100000000000023,5299.741142899837,3059.1
7638,H37051,H,300.4,311.4,1445,52.4,105,0,0,0,0,0,0,11.0,7929.170418150398,5502.0
7639,L54818,L,300.5,311.5,1661,35.9,110,0,0,0,0,0,0,11.0,6244.428525809799,3949.0
7640,L54819,L,300.5,311.4,1466,41.8,112,0,0,0,0,0,0,10.899999999999977,6417.100930026606,4681.599999999999
7641,L54820,L,300.4,311.3,1608,35.1,114,0,0,0,0,0,0,10.900000000000034,5910.466754757693,4001.4
7642,M22501,M,300.4,311.4,1352,57.3,116,0,0,0,0,0,0,11.0,8112.597541217993,6646.799999999999
7643,M22502,M,300.4,311.4,1604,31.7,119,0,0,0,0,0,0,11.0,5324.664444618315,3772.2999999999997
7644,H37057,H,300.4,311.4,1427,50.7,122,0,0,0,0,0,0,11.0,7576.359091176753,6185.400000000001
7645,L54824,L,300.4,311.4,1424,44.6,127,0,0,0,0,0,0,11.0,6650.79353555164,5664.2
7646,L54825,L,300.4,311.4,1662,29.3,129,0,0,0,0,0,0,11.0,5099.496027160024,3779.7000000000003
7647,L54826,L,300.4,311.4,1936,23.9,131,0,0,0,0,0,0,11.0,4845.424957288705,3130.8999999999996
7648,L54827,L,300.4,311.4,1728,31.7,133,0,0,0,0,0,0,11.0,5736.296858042675,4216.099999999999
7649,L54828,L,300.4,311.4,1552,28.8,135,0,0,0,0,0,0,11.0,4680.7217264365045,3888.0
7650,H37063,H,300.4,311.5,1662,29.0,137,0,0,0,0,0,0,11.100000000000023,5047.2827572573615,3973.0
7651,L54830,L,300.3,311.4,1343,57.7,142,0,0,0,0,0,0,11.099999999999966,8114.8490159530675,8193.4
7652,M22511,M,300.4,311.5,1476,32.6,144,0,0,0,0,0,0,11.100000000000023,5038.86328894574,4694.400000000001
7653,L54832,L,300.3,311.4,1346,51.1,147,0,0,0,0,0,0,11.099999999999966,7202.687588983271,7511.7
7654,L54833,L,300.4,311.5,1492,44.6,149,0,0,0,0,0,0,11.100000000000023,6968.387608878544,6645.400000000001
7655,M22514,M,300.3,311.5,1540,41.5,151,0,0,0,0,0,0,11.199999999999989,6692.639549697456,6266.5
7656,L54835,L,300.4,311.5,1596,32.5,154,0,0,0,0,0,0,11.100000000000023,5431.813698056752,5005.0
7657,L54836,L,300.5,311.6,1541,47.8,156,0,0,0,0,0,0,11.100000000000023,7713.636218163113,7456.799999999999
7658,L54837,L,300.5,311.6,1661,30.0,158,0,0,0,0,0,0,11.100000000000023,5218.185397612646,4740.0
7659,M22518,M,300.4,311.6,1359,55.4,160,0,0,0,0,0,0,11.200000000000045,7884.203755302015,8864.0
7660,L54839,L,300.5,311.6,1528,42.4,163,0,0,0,0,0,0,11.100000000000023,6784.499718888421,6911.2
7661,M22520,M,300.5,311.6,1246,52.9,165,0,0,0,0,0,0,11.100000000000023,6902.435107104181,8728.5
7662,L54841,L,300.5,311.6,1575,32.5,168,0,0,0,0,0,0,11.100000000000023,5360.342465187584,5460.0
7663,M22522,M,300.5,311.6,1658,30.4,170,0,0,0,0,0,0,11.100000000000023,5278.210761247235,5168.0
7664,L54843,L,300.5,311.6,1385,54.8,173,0,0,0,0,0,0,11.100000000000023,7948.019974071937,9480.4
7665,H37078,H,300.5,311.7,1454,50.3,175,0,0,0,0,0,0,11.199999999999989,7658.80495438246,8802.5
7666,L54845,L,300.5,311.6,1497,40.5,180,0,0,0,0,0,0,11.100000000000023,6349.0016732722925,7290.0
7667,M22526,M,300.6,311.7,1424,50.8,182,0,0,0,0,0,0,11.099999999999966,7575.343309552091,9245.6
7668,L54847,L,300.6,311.7,1528,43.9,185,0,0,0,0,0,0,11.099999999999966,7024.517397622681,8121.5
7669,L54848,L,300.6,311.8,1539,37.0,187,0,0,0,0,0,0,11.199999999999989,5963.057015778786,6919.0
7670,L54849,L,300.7,311.8,1336,58.4,189,1,0,0,0,1,0,11.100000000000023,8170.486621848141,11037.6
7671,L54850,L,300.5,311.6,1525,37.6,191,0,0,0,0,0,0,11.100000000000023,6004.630758561291,7181.6
7672,M22531,M,300.5,311.6,1456,51.1,193,0,0,0,0,0,0,11.100000000000023,7791.317332510878,9862.300000000001
7673,M22532,M,300.5,311.7,2141,17.2,196,0,0,0,0,0,0,11.199999999999989,3856.3259262324946,3371.2
7674,M22533,M,300.5,311.6,1476,39.1,199,0,0,0,0,0,0,11.100000000000023,6043.544619563756,7780.900000000001
7675,L54854,L,300.5,311.6,1509,47.2,202,0,0,0,0,0,0,11.100000000000023,7458.643614446743,9534.400000000001
7676,L54855,L,300.5,311.6,1447,45.4,204,0,0,0,0,0,0,11.100000000000023,6879.4386488799055,9261.6
7677,L54856,L,300.6,311.7,1448,49.1,206,0,0,0,0,0,0,11.099999999999966,7445.239485791427,10114.6
7678,L54857,L,300.6,311.7,1428,52.6,208,0,0,0,0,0,0,11.099999999999966,7865.79402235198,10940.800000000001
7679,M22538,M,300.6,311.7,1389,52.1,210,0,0,0,0,0,0,11.099999999999966,7578.2440467689075,10941.0
7680,L54859,L,300.7,311.7,1635,32.4,213,0,0,0,0,0,0,11.0,5547.424307708857,6901.2
7681,L54860,L,300.7,311.7,1395,43.7,215,0,0,0,0,0,0,11.0,6383.873351727139,9395.5
7682,L54861,L,300.7,311.8,1443,43.7,217,0,0,0,0,0,0,11.100000000000023,6603.533510066138,9482.900000000001
7683,M22542,M,300.7,311.7,1412,49.1,219,0,0,0,0,0,0,11.0,7260.136846641915,10752.9
7684,L54863,L,300.7,311.7,1524,43.5,222,0,0,0,0,0,0,11.0,6942.291445902724,9657.0
7685,M22544,M,300.7,311.8,1407,42.4,224,0,0,0,0,0,0,11.100000000000023,6247.245487222518,9497.6
7686,L54865,L,300.8,311.7,1397,43.5,227,0,0,0,0,0,0,10.899999999999977,6363.767158744165,9874.5
7687,M22546,M,300.7,311.7,1504,36.9,229,0,0,0,0,0,0,11.0,5811.69508172883,8450.1
7688,M22547,M,300.7,311.7,2097,18.9,232,1,1,0,0,0,0,11.0,4150.389470584011,4384.799999999999
7689,L54868,L,300.6,311.7,1553,39.8,0,0,0,0,0,0,0,11.099999999999966,6472.665232093098,0.0
7690,L54869,L,300.6,311.7,1432,39.2,2,0,0,0,0,0,0,11.099999999999966,5878.38062178903,78.4
7691,M22550,M,300.5,311.6,1577,36.5,4,0,0,0,0,0,0,11.100000000000023,6027.721464565176,146.0
7692,M22551,M,300.5,311.5,1370,56.1,7,0,0,0,0,0,0,11.0,8048.4462192316905,392.7
7693,H37106,H,300.5,311.6,1506,36.2,10,0,0,0,0,0,0,11.100000000000023,5709.027833809516,362.0
7694,L54873,L,300.6,311.6,1964,21.4,15,0,0,0,0,0,0,11.0,4401.329419777252,321.0
7695,H37108,H,300.6,311.7,1500,36.7,17,0,0,0,0,0,0,11.099999999999966,5764.822519337271,623.9000000000001
7696,L54875,L,300.6,311.7,1488,47.7,22,0,0,0,0,0,0,11.099999999999966,7432.756890981163,1049.4
7697,H37110,H,300.6,311.5,1282,60.2,24,0,0,0,0,0,0,10.899999999999977,8081.893709016911,1444.8000000000002
7698,L54877,L,300.5,311.4,1400,45.1,29,0,0,0,0,0,0,10.899999999999977,6612.005338255318,1307.9
7699,L54878,L,300.6,311.5,1419,38.6,31,0,0,0,0,0,0,10.899999999999977,5735.8570350711725,1196.6000000000001
7700,M22559,M,300.7,311.5,1441,40.6,33,0,0,0,0,0,0,10.800000000000011,6126.587385373647,1339.8
7701,M22560,M,300.7,311.6,1348,62.5,36,0,0,0,0,0,0,10.900000000000034,8822.639368831335,2250.0
7702,H37115,H,300.8,311.7,1468,38.7,39,0,0,0,0,0,0,10.899999999999977,5949.296839956063,1509.3000000000002
7703,M22562,M,300.7,311.7,1701,30.8,44,0,0,0,0,0,0,11.0,5486.351746523072,1355.2
7704,H37117,H,300.7,311.7,1864,23.6,47,0,0,0,0,0,0,11.0,4606.663915615881,1109.2
7705,M22564,M,300.6,311.6,1630,31.8,52,0,0,0,0,0,0,11.0,5428.043786872444,1653.6000000000001
7706,L54885,L,300.5,311.5,1316,49.7,55,0,0,0,0,0,0,11.0,6849.216527552371,2733.5
7707,L54886,L,300.5,311.5,1708,31.2,57,0,0,0,0,0,0,11.0,5580.473862424621,1778.3999999999999
7708,H37121,H,300.5,311.4,1679,27.5,59,0,0,0,0,0,0,10.899999999999977,4835.17289326249,1622.5
7709,L54888,L,300.5,311.4,1709,32.3,64,0,0,0,0,0,0,10.899999999999977,5780.603786433802,2067.2
7710,L54889,L,300.5,311.4,1445,41.5,66,0,0,0,0,0,0,10.899999999999977,6279.781915138197,2739.0
7711,M22570,M,300.5,311.4,1390,51.9,68,0,0,0,0,0,0,10.899999999999977,7554.5878540873755,3529.2
7712,L54891,L,300.4,311.4,1309,55.5,71,0,0,0,0,0,0,11.0,7607.8378495657225,3940.5
7713,L54892,L,300.5,311.5,1499,37.6,73,0,0,0,0,0,0,11.0,5902.256725956312,2744.8
7714,M22573,M,300.5,311.4,2072,18.8,75,0,0,0,0,0,0,10.899999999999977,4079.2114530291783,1410.0
7715,L54894,L,300.5,311.5,1487,43.0,78,0,0,0,0,0,0,11.0,6695.885862106165,3354.0
7716,L54895,L,300.5,311.5,1302,49.6,80,0,0,0,0,0,0,11.0,6762.718009823532,3968.0
7717,M22576,M,300.5,311.5,1378,48.2,82,0,0,0,0,0,0,11.0,6955.444247145754,3952.4
7718,L54897,L,300.5,311.6,1365,53.0,85,0,0,0,0,0,0,11.100000000000023,7575.950684131786,4505.0
7719,H37132,H,300.6,311.7,1427,44.6,87,0,0,0,0,0,0,11.099999999999966,6664.805038786651,3880.2000000000003
7720,H37133,H,300.6,311.7,1535,33.3,92,0,0,0,0,0,0,11.099999999999966,5352.802642818968,3063.6
7721,H37134,H,300.5,311.6,1476,41.7,97,0,0,0,0,0,0,11.100000000000023,6445.417151810963,4044.9
7722,L54901,L,300.5,311.6,1425,42.4,102,0,0,0,0,0,0,11.100000000000023,6327.167604329843,4324.8
7723,L54902,L,300.5,311.7,1409,54.7,104,0,0,0,0,0,0,11.199999999999989,8070.992382508954,5688.8
7724,L54903,L,300.5,311.6,1730,30.2,106,0,0,0,0,0,0,11.100000000000023,5471.188325981744,3201.2
7725,M22584,M,300.5,311.6,1454,41.4,108,0,0,0,0,0,0,11.100000000000023,6303.6684912809915,4471.2
7726,L54905,L,300.6,311.7,1744,26.9,111,0,0,0,0,0,0,11.099999999999966,4912.78070378167,2985.8999999999996
7727,M22586,M,300.8,311.9,1761,29.0,113,0,0,0,0,0,0,11.099999999999966,5347.933174205905,3277.0
7728,M22587,M,300.7,311.9,1657,30.9,116,0,0,0,0,0,0,11.199999999999989,5361.787597808235,3584.3999999999996
7729,L54908,L,300.7,311.8,1420,47.0,119,0,0,0,0,0,0,11.100000000000023,6988.996456686093,5593.0
7730,H37143,H,300.7,311.9,1329,59.2,121,0,0,0,0,0,0,11.199999999999989,8239.015229598448,7163.200000000001
7731,L54910,L,300.6,311.9,1472,44.2,126,0,0,0,0,0,0,11.299999999999955,6813.318595497351,5569.200000000001
7732,L54911,L,300.6,312.0,1566,30.1,128,0,0,0,0,0,0,11.399999999999977,4936.133209173355,3852.8
7733,L54912,L,300.6,312.0,1430,42.7,130,0,0,0,0,0,0,11.399999999999977,6394.292967361545,5551.0
7734,L54913,L,300.6,312.0,1481,40.9,132,0,0,0,0,0,0,11.399999999999977,6343.179254887639,5398.8
7735,L54914,L,300.6,312.0,1670,29.4,134,0,0,0,0,0,0,11.399999999999977,5141.530536865055,3939.6
7736,L54915,L,300.6,312.0,1406,55.1,136,0,0,0,0,0,0,11.399999999999977,8112.702260973115,7493.6
7737,H37150,H,300.6,312.1,1354,46.9,138,0,0,0,0,0,0,11.5,6649.976721461706,6472.2
7738,M22597,M,300.5,312.0,1985,19.3,143,0,0,0,0,0,0,11.5,4011.8661785117256,2759.9
7739,M22598,M,300.5,312.0,1263,60.8,146,0,0,0,0,0,0,11.5,8041.47188354072,8876.8
7740,L54919,L,300.5,311.9,1576,31.1,149,0,0,0,0,0,0,11.399999999999977,5132.692189532957,4633.900000000001
7741,L54920,L,300.5,312.0,1453,45.1,151,0,0,0,0,0,0,11.5,6862.31696891784,6810.1
7742,L54921,L,300.5,312.0,1478,39.0,153,0,0,0,0,0,0,11.5,6036.256124607428,5967.0
7743,M22602,M,300.5,311.9,1323,57.9,155,0,0,0,0,0,0,11.399999999999977,8021.711265749641,8974.5
7744,L54923,L,300.5,311.9,1710,28.4,158,0,0,0,0,0,0,11.399999999999977,5085.610187631157,4487.2
7745,L54924,L,300.4,311.7,1314,59.5,160,0,0,0,0,0,0,11.300000000000011,8187.30461452036,9520.0
